id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0159436,2024-09-26,9,2024,C01706,Hermelinda Barajas,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0089,Mouse Logitech G Pro X,Gaming,6820.67,5.0,0.2,27282.68,45
VTA0159437,2024-09-18,9,2024,C03600,Martín Alfredo Urbina,Este,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0089,Mouse Logitech G Pro X, Accesorios,6457.46,4.0,0.12,22730.26,45
VTA0159438,2024-09-05,9,2024,C03357,Guillermina Amanda Holguín Concepción,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0019,HP Spectre x360,Laptops,34762.02,1.0,0.06,32676.3,26
VTA0159439,2024-09-28,9,2024,C00018,Rubén Méndez,Oeste,Ocasional,V035,Estela Haro,Oeste,P0050,Cable USB-C 2m,Accesorios,1369.49,2.0,0.1,2465.08,32
VTA0159440,2024-09-06,9,2024,C03093,Andrés Omar Vera,Centro,REGULAR,V044,Julia Esther Solorio,Centro,P0037,JBL Charge 5,Audio,7657.87,1.0,0.16,6432.61,21
VTA0159441,2024-09-15,9,2024,C03267,Gregorio Abel Sierra Ojeda,Sur,REGULAR,V036,  Dr. Ignacio Aparicio  ,Sur,P0067,iPad Air M1,Tablets,15241.27,4.0,0.07,56697.52,39
VTA0159442,2024-09-09,9,2024,C01669,Ana Luisa Cecilia Medina,Sur,Ocasional,V024,Bernabé Guerra,Sur,P0044,Anker Q45,Audio,7072.84,3.0,0.15,18035.74,23
VTA0159443,2024-09-20,9,2024,C02389,Sra. Florencia Acosta,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0104,Flash Godox V1,Fotografía,14648.66,2.0,0.02,28711.37,40
VTA0159444,2024-09-23,9,2024,C03357,Guillermina Amanda Holguín Concepción,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0063,Pad Mouse XL Gaming,Accesorios,1889.87,3.0,0.07,5272.74,42
VTA0159445,2024-09-03,9,2024,C03663,Alejandro Jorge Luis Alcántar,Centro,Premium,V033,Jaime Gamez Maldonado,Centro,P0109,Filtro ND Variable,Fotografía,3206.09,1.0,0.15,2725.18,30
VTA0159446,11/09/2024,9,2024,C00917,Germán Tovar de la Garza,Oeste,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0012,Samsung A55,Celulares,18687.88,,0.07,86898.64,36
VTA0159447,2024-09-24,9,2024,C00579,Francisco Francisco Arias,Este,Premium,V010,Sra. Guadalupe Llamas,Este,P0107,Tarjeta SD SanDisk 256,Fotografía,10933.2,5.0,0.09,-49746.06,27
VTA0159448,2024-09-03,9,2024,C04207,,Sur,Ocasional,V013,Alvaro Gaona Ocasio,Sur,P0066,Samsung Galaxy Tab S9,Tablets,11839.84,3.0,0.07,33033.15,24
VTA0159449,2024-09-19,9,2024,C01582,Alma Esquibel,Sur,Ocasional,V025,Manuel Gerónimo Armas,Sur,P0060,Adaptador HDMI 4K,Accesorios,1121.5,5.0,0.18,4598.15,29
VTA0159450,16/09/2024,9,2024,C00402,,Centro,Premium,V044,Julia Esther Solorio,Centro,P0049,Cargador MagSafe 30W,Accesorios,1042.68,4.0,0.14,3586.82,37
VTA0159451,2024-09-28,9,2024,C00260,Sr. Miguel Ángel Olivares,Norte,Premium,V016,Octavio Mario Rincón Marín,Norte,P0014,Motorola G84,Celulares,5857.06,1.0,0.13,5095.64,20
VTA0159452,24/09/2024,9,2024,C02145,Dra. Ariadna Padilla,Este,Ocacional,V011,Clara Loera,Este,P0066,Samsung Galaxy Tab S9,Tablets,11796.66,2.0,0.06,22177.72,24
VTA0159453,2024-09-14,9,2024,C00774,Sandra Indira Garay,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0060,Adaptador HDMI 4K,Accesorios,971.71,4.0,0.16,3264.95,29
VTA0159454,2024-09-12,9,2024,C01942,Lorena Ulloa,Norte,premiun,V009,Amanda María José Bravo,Norte,P0074,iPad Mini 6,LAPTOPS,19873.13,4.0,0.17,65978.79,31
VTA0159455,2024-09-06,9,2024,C02780,Mónica Conchita Becerra,Oeste,Ocasional,V022,Bernardo Lemus Caballero,Oeste,P0069,Xiaomi Pad 6 Pro,Tablets,5073.21,5.0,0.11,22575.78,37
VTA0159456,2024-09-01,9,2024,C03361,Aurelio Blanco Cotto,Norte,Premium,V009,Amanda María José Bravo,Norte,P0104,Flash Godox V1,Fotografía,17300.26,2.0,0.07,32178.48,40
VTA0159457,02/09/2024,9,2024,C04781,Florencia Sáenz de la Rosa,Este,Ocasional,V005,Aldo Adán Rodrígez Galarza,Este,P0090,Control Xbox Elite 2,Gaming,28251.86,4.0,0.08,103966.84,40
VTA0159458,2024-09-16,9,2024,C00329,Lic. Oswaldo Orellana,Oeste,Premium,V026,Ing. Elias Valdivia,Oeste,P0119,Enchufe Inteligente TP,Hogar Inteligente,5030.29,4.0,0.04,19316.31,27
VTA0159459,27/09/2024,9,2024,C01415,Rufino Raya Tijerina,Norte,Ocasional,V043,Homero Esquivel,Norte,P0096,Cooling Noctua NH-D15,Gaming,10946.83,5.0,0.11,-48713.39,41
VTA0159460,2024-09-21,9,2024,C01409,  Sra. Clara Mondragón  ,Este,Regular,V032,Nelly Barela Cardenas,Este,P0118,Termostato Nest 3,Hogar Inteligente,1480.19,5.0,0.15,6290.81,30
VTA0159461,2024-09-27,9,2024,C00971,Paulina Dulce Oquendo Almonte,Este,Ocasional,V049,Ing. María Teresa Bétancourt,Este,P0107,Tarjeta SD SanDisk 256,gaming,11754.68,2.0,0.04,22568.99,27
VTA0159462,2024-09-04,9,2024,C04431,Octavio Feliciano Gollum,Norte,Premium,V043,Homero Esquivel,Norte,P0082,Xbox Series X,Gaming,10433.19,3.0,0.17,25978.64,30
VTA0159463,20/09/2024,9,2024,C02576,César Sanabria,Centro,Premium,V044,Julia Esther Solorio,Centro,P0107,Tarjeta SD SanDisk 256,Fotografía,9998.26,1.0,0.17,8298.56,27
VTA0159464,2024-09-26,9,2024,C04760,Alvaro Elias Mejía,Centro,Premiun,V016,Octavio Mario Rincón Marín,Norte,P0046,JBL Flip 6,Audio,2307.02,1.0,0.01,2283.95,40
VTA0159465,2024-09-18,9,2024,C00879,Alejandra Casares,Centro,Premiun,V011,Clara Loera,Este,P0104,Flash Godox V1,Fotografía,15142.24,2.0,0.14,26044.65,40
VTA0159466,2024-09-28,9,2024,C04539,Dra. Fabiola Calvillo,Norte,premiun,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0113,Alexa Echo Dot 5,Hogar Inteligente,10415.83,3.0,0.1,28122.74,20
VTA0159467,02/09/2024,9,2024,C00105,Gabino Razo Rosas,Este,Regular,V041,Srita. Nadia Casas,Centro,P0050,Cable USB-C 2m,Accesorios,1606.9,5.0,0.08,7391.74,32
VTA0159468,2024-09-06,9,2024,C03782,Israel Ceballos,Oeste,Regular,V035,Estela Haro,Oeste,P0077,Blackview Tab 16,Tablets,10154.9,5.0,0.02,49759.01,21
VTA0159469,2024-09-01,9,2024,C00508,Conchita Elvia Aranda Reyes,Este,REGULAR,V005,Aldo Adán Rodrígez Galarza,Este,P0119,Enchufe Inteligente TP,Hogar Inteligente,4409.69,2.0,0.04,8466.6,27
VTA0159470,2024-09-17,9,2024,C01803,  Sr. Samuel Báez  ,Norte,Regular,V043,Homero Esquivel,Norte,P0083,Nintendo Switch OLED,Gaming,17050.66,2.0,0.0,34101.32,39
VTA0159471,2024-09-10,9,2024,C04980,Amalia Antonia Almonte,Sur,Premium,V008,Irene Franco,Sur,P0051,Funda iPhone 15 Pro,Accesorios,1209.37,2.0,0.09,2201.05,40
VTA0159472,2024-09-12,9,2024,C02145,Dra. Ariadna Padilla,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0042,Audio Technica ATH,fotografia,5942.71,4.0,0.0,23770.84,31
VTA0159473,2024-09-27,9,2024,C03854,Esteban Fernando Serrato Lucio,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0045,Marshall Emberton III,Audio,7998.21,3.0,0.19,19435.65,22
VTA0159474,20/09/2024,9,2024,C02603,Srita. Alicia Miramontes,Este,Premium,V032,Nelly Barela Cardenas,Este,P0120,Timbre Ring Video Pro,Hogar Inteligente,7705.07,4.0,0.19,24964.43,21
VTA0159475,2024-09-18,9,2024,C01839,Mauricio Trujillo Nájera,Centro,Premium,V041,Srita. Nadia Casas,Centro,P0093,GPU RTX 4070 Ti,Gaming,29535.7,5.0,0.16,124049.94,29
VTA0159476,2024-09-11,9,2024,C04246,Juana Indira Valadez Saldaña,Sur,Ocasional,V025,Manuel Gerónimo Armas,Sur,P0093,GPU RTX 4070 Ti,Gaming,28718.83,4.0,0.16,96495.27,29
VTA0159477,2024-09-14,9,2024,C00629,María Elena Camacho,Norte,Premiun,V031,  Bernabé César Salazar  ,Centro,P0096,Cooling Noctua NH-D15,Gaming,9358.01,5.0,0.09,42578.95,41
VTA0159478,2024-09-06,9,2024,C03724,Cornelio Mata,Sur,Regular,V043,Homero Esquivel,Norte,P0067,iPad Air M1,Tablets,17972.81,1.0,0.17,14917.43,39
VTA0159479,2024-09-05,9,2024,C04003,Sra. Dulce Cardona,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0091,Capturadora Elgato 4K,Gaming,1617.07,1.0,0.11,1439.19,25
VTA0159480,2024-09-05,9,2024,C04993,Omar Cano,Este,Premium,V032,Nelly Barela Cardenas,Este,P0032,ASUS VivoBook 16,Laptops,9728.91,2.0,0.19,15760.83,38
VTA0159481,2024-09-08,9,2024,C01791,Ing. Arcelia Irizarry,Norte,Ocasional,V012,Rubén Marco Antonio Orta Ramos,Sur,P0073,Microsoft Surface Go 3,Tablets,11298.84,2.0,0.11,20111.94,22
VTA0159482,2024-09-22,9,2024,C02393,Ana María Arreola Calderón,Oeste,Premium,V026,Ing. Elias Valdivia,Oeste,P0081,PlayStation 5,Gaming,10952.44,2.0,0.1,19714.39,46
VTA0159483,30/09/2024,9,2024,C03472,José Carlos Daniel Guajardo,Sur,Premium,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0052,Protector Pantalla S24,Accesorios,1234.88,2.0,0.04,2370.97,31
VTA0159484,2024-09-10,9,2024,C04681,Camila Ramírez,Norte,Regular,V047,  Estela Bianca Melgar Arias  ,Oeste,P0113,Alexa Echo Dot 5,Hogar Inteligente,10494.36,4.0,0.11,37359.92,20
VTA0159485,2024-09-07,9,2024,C04371,Sr. Roberto Candelaria,Este,Ocacional,V010,Sra. Guadalupe Llamas,Este,P0019,HP Spectre x360,fotografia,40956.45,4.0,0.1,147443.22,26
VTA0159486,2024-09-05,9,2024,C03094,Espartaco Alonso Rosales Marroquín,Este,Regular,V049,Ing. María Teresa Bétancourt,Este,P0052,Protector Pantalla S24,Accesorios,1184.61,4.0,0.03,4596.29,31
VTA0159487,2024-09-11,9,2024,C02413,Esparta Enríquez,Centro,Premium,V020,Dr. Arturo Angulo,Sur,P0041,Bang Olufsen H95,Audio,6461.51,4.0,0.1,23261.44,20
VTA0159488,2024-09-19,9,2024,C04348,Alonso Galindo,Este,Premium,V032,Nelly Barela Cardenas,Este,P0121,Roomba j7 Plus,Hogar Inteligente,6155.18,1.0,0.05,5847.42,38
VTA0159489,2024-09-16,9,2024,C03149,Camilo Zamora Ornelas,Este,Premium,V032,Nelly Barela Cardenas,Este,P0056,Webcam Logitech C920,Accesorios,1825.92,1.0,0.11,1625.07,43
VTA0159490,2024-09-30,9,2024,C00884,Berta Esparta Olivo,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0100,Fujifilm X-T5,Fotografía,14895.33,1.0,0.16,12512.08,42
VTA0159491,24/09/2024,9,2024,C01218,Benjamín Almanza,Centro,Ocasional,V041,Srita. Nadia Casas,Centro,P0045,Marshall Emberton III,Audio,7691.52,5.0,0.03,37303.87,22
VTA0159492,2024-09-10,9,2024,C02797,Claudia Trejo Pichardo,Sur,Premium,V019,Jacinto Rodrigo Salazar Rolón,Sur,P0013,Xiaomi Redmi Note 13,Celulares,12166.28,1.0,0.07,11314.64,30
VTA0159493,2024-09-09,9,2024,C03493,Elias Briones Razo,Norte,Ocacional,V004,Aurora Zelaya,Norte,P0068,Lenovo Tab P12,Tablets,14319.91,1.0,0.05,13603.91,21
VTA0159494,2024-09-15,9,2024,C01313,Abraham Montañez,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0111,Monitor Portátil 4K,Fotografía,7138.25,4.0,0.2,22842.4,41
VTA0159495,2024-09-05,9,2024,C04835,Israel Hurtado,Sur,Regular,V011,Clara Loera,Este,P0033,Sony WH-1000XM5,Audio,6795.26,3.0,0.18,16716.34,25
VTA0159496,2024-09-13,9,2024,C04554,Gabino Villagómez Ojeda,Este,Premiun,V011,Clara Loera,Este,P0078,Chuwi HiPad X,Tablets,13312.35,2.0,0.01,26358.45,20
VTA0159497,2024-09-10,9,2024,C04961,Alejandro Pedraza Vanegas,Sur,Ocasional,V013,Alvaro Gaona Ocasio,Sur,P0061,Batería Portátil 20000,Accesorios,1944.17,4.0,0.19,6299.11,32
VTA0159498,2024-09-18,9,2024,C02586,Francisco Javier Benítez Montemayor,Oeste,Ocasional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0105,Tripié Joby GorillaPod,Fotografía,10691.5,3.0,0.05,30470.78,41
VTA0159499,13/09/2024,9,2024,C04448,Helena Ofelia Contreras,Sur,Ocasional,V024,Bernabé Guerra,Sur,P0034,AirPods Pro 2,Audio,1335.93,4.0,0.07,4969.66,27
VTA0159500,2024-09-20,9,2024,C03079,Uriel Sanabria,Oeste,Premium,V035,Estela Haro,Oeste,P0127,Router WiFi 6 Mesh,Hogar Inteligente,4958.37,2.0,0.02,9718.41,44
VTA0159501,2024-09-14,9,2024,C04917,Aurora Emilia Saldaña,Norte,Regular,V043,Homero Esquivel,Norte,P0020,Lenovo ThinkPad X1,Laptops,24336.74,1.0,0.03,23606.64,42
VTA0159502,2024-09-24,9,2024,C03269,Evelio Benjamín Alonzo Moya,Centro,Ocasional,V003,Jacinto Rivero Valladares,Centro,P0046,JBL Flip 6,Audio,2528.61,3.0,0.08,6978.96,40
VTA0159503,2024-09-18,9,2024,C02230,Dr. Amador Domínguez,Este,premiun,V005,Aldo Adán Rodrígez Galarza,Este,P0064,Limpiador Pantallas Kit,Accesorios,1488.01,2.0,0.07,2767.7,44
VTA0159504,2024-09-04,9,2024,C04936,Gloria Aparicio,Oeste,Ocasional,V014,Ofelia Miriam Negrón,Oeste,P0128,Panel Solar Portátil,Hogar Inteligente,3972.99,3.0,0.07,11084.64,39
VTA0159505,2024-09-06,9,2024,C00761,Sra. Gloria Alejandro,Oeste,Premium,V034,Rufino Rivera,Sur,P0127,Router WiFi 6 Mesh,Hogar Inteligente,5204.61,3.0,0.13,13584.03,44
VTA0159506,2024-09-08,9,2024,C02992,Eric Roberto Adame,Sur,Premium,V020,Dr. Arturo Angulo,Sur,P0003,Xiaomi 14 Pro,Celulares,23168.11,5.0,0.15,98464.47,36
VTA0159507,2024-09-18,9,2024,C03234,Dr. Rafaél Palomo,Sur,Premium,V013,Alvaro Gaona Ocasio,Sur,P0045,Marshall Emberton III,Audio,7664.82,5.0,0.11,34108.45,22
VTA0159508,2024-09-02,9,2024,C04409,Rebeca Valladares,Este,Regular,V032,Nelly Barela Cardenas,Este,P0005,OnePlus 12,gaming,6088.15,1.0,0.13,5296.69,40
VTA0159509,2024-09-06,9,2024,C02325,,Centro,Ocasional,V024,Bernabé Guerra,Sur,P0106,Mochila Lowepro Pro,Fotografía,17232.09,3.0,0.09,47043.61,40
VTA0159510,2024-09-10,9,2024,C02539,Gabino Leonel Espino,Centro,Ocasional,V037,Victoria Caridad Concepción,Centro,P0072,Huawei MatePad Pro,Tablets,18542.96,4.0,0.19,60079.19,43
VTA0159511,2024-09-16,9,2024,C00387,Mariano Gamez Farías,Norte,Premium,V009,Amanda María José Bravo,Norte,P0069,Xiaomi Pad 6 Pro,Tablets,5673.32,2.0,0.14,9758.11,37
VTA0159512,2024-09-05,9,2024,C03155,Ing. Celia Puga,Centro,Premium,V044,Julia Esther Solorio,Centro,P0064,Limpiador Pantallas Kit,Accesorios,1444.48,3.0,0.04,4160.1,44
VTA0159513,2024-09-03,9,2024,C00984,Gabriel Sauceda,Norte,Ocasional,V004,Aurora Zelaya,Norte,P0054,Mouse Logitech MX Master,Accesorios,1431.88,,0.17,1188.46,25
VTA0159514,2024-09-25,9,2024,C00309,Olga Micaela Durán Zarate,Norte,Regular,V016,Octavio Mario Rincón Marín,Norte,P0022,Acer Swift 5,Laptops,32302.5,2.0,0.02,63312.9,41
VTA0159515,2024-09-11,9,2024,C00607,Timoteo Javier Malave Sevilla,Norte,premiun,V002,Nelly Marrero Ortiz,Norte,P0007,Realme GT5,Celulares,17855.6,4.0,0.03,69279.73,39
VTA0159516,05/09/2024,9,2024,C00450,Abelardo Carmona Gurule,Centro,Regular,V031,  Bernabé César Salazar  ,Centro,P0025,Razer Blade 15,Laptops,26264.14,4.0,0.18,86146.38,44
VTA0159517,22/09/2024,9,2024,C02904,Alvaro Salazar Puente,Oeste,Regular,V007,Conchita Leticia Gastélum Corral,Oeste,P0127,Router WiFi 6 Mesh,Hogar Inteligente,5742.13,2.0,0.12,10106.15,44
VTA0159518,2024-09-19,9,2024,C00030,Marcela Eugenia Chávez Jaimes,Oeste,Ocasional,V047,  Estela Bianca Melgar Arias  ,Oeste,P0025,Razer Blade 15,Laptops,27242.09,5.0,0.2,108968.36,44
VTA0159519,2024-09-14,9,2024,C02116,Beatriz Citlali Rangel,Este,Regular,V032,Nelly Barela Cardenas,Este,P0088,Teclado Razer Huntsman,Gaming,23640.9,3.0,0.18,58156.61,44
VTA0159520,2024-09-22,9,2024,C00510,Mateo Jaime de León Navarrete,Centro,Premium,V037,Victoria Caridad Concepción,Centro,P0038,Beats Studio Pro,Audio,2516.04,3.0,0.17,6264.94,39
VTA0159521,2024-09-05,9,2024,C01920,Sra. Ivonne Carranza,Este,ocasional,V005,Aldo Adán Rodrígez Galarza,Este,P0064,Limpiador Pantallas Kit,fotografia,1261.75,4.0,0.17,4189.01,44
VTA0159522,2024-09-04,9,2024,C02829,Patricia Tejeda Curiel,Centro,Premium,V015,Joaquín Benavides Meza,Norte,P0121,Roomba j7 Plus,Hogar Inteligente,6611.39,4.0,0.14,22743.18,38
VTA0159523,2024-09-29,9,2024,C04051,Lucía Patricia Carvajal Menchaca,Oeste,Ocasional,V049,Ing. María Teresa Bétancourt,Este,P0074,iPad Mini 6,hogar inteligente,17260.0,1.0,0.04,16569.6,31
VTA0159524,2024-09-01,9,2024,C03223,Federico Estrada,Norte,REGULAR,V016,Octavio Mario Rincón Marín,Norte,P0039,Sennheiser HD 450,Audio,1168.49,5.0,0.14,5024.51,24
VTA0159525,2024-09-16,9,2024,C04697,Marisol Claudia Hernández Delgadillo,Norte,Premium,V013,Alvaro Gaona Ocasio,Sur,P0002,Samsung Galaxy S24,Celulares,7603.29,5.0,0.1,34214.8,19
VTA0159526,05/09/2024,9,2024,C03940,Paola Elena Saldivar,Este,Regular,V010,Sra. Guadalupe Llamas,Este,P0108,Batería Canon LP-E6,Fotografía,16484.37,5.0,0.02,80773.41,32
VTA0159527,2024-09-07,9,2024,C01017,Tomás Gerónimo Guerrero,Este,Premium,V005,Aldo Adán Rodrígez Galarza,Este,P0067,iPad Air M1,gaming,17293.35,2.0,0.01,34240.83,39
VTA0159528,2024-09-24,9,2024,C01046,Ana Cornejo,Este,Regular,V001,Fernando Casares Jimínez,Oeste,P0092,Micrófono Blue Yeti,Gaming,14364.32,1.0,0.09,13071.53,47
VTA0159529,2024-09-07,9,2024,C01948,Dalia Rosario Lara Baeza,Este,Ocasional,V036,  Dr. Ignacio Aparicio  ,Sur,P0126,Proyector BenQ 4K,Hogar Inteligente,8333.99,1.0,0.04,8000.63,35
VTA0159530,2024-09-26,9,2024,C00093,Aurelio Longoria,Centro,premiun,V048,Ivonne Véliz,Centro,P0026,MSI Prestige 16,Laptops,9795.68,1.0,0.2,7836.54,44
VTA0159531,2024-09-11,9,2024,C04253,Alejandra Úrsula Aponte,Sur,Regular,V010,Sra. Guadalupe Llamas,Este,P0057,Soporte Laptop Adjustable,Accesorios,478.84,3.0,0.13,1249.77,39
VTA0159532,2024-09-06,9,2024,C00391,Genaro Israel Leiva,Norte,Ocasional,V002,Nelly Marrero Ortiz,Norte,P0054,Mouse Logitech MX Master,Accesorios,1296.26,4.0,0.12,4562.84,25
VTA0159533,2024-09-18,9,2024,C02736,  Rosario Cortez  ,Norte,Ocasional,V016,Octavio Mario Rincón Marín,Norte,P0110,Reflector 5en1 80cm,Fotografía,15003.31,1.0,0.15,12752.81,26
VTA0159534,2024-09-18,9,2024,C02010,María Teresa Abigail Vallejo Menchaca,Este,Premium,V047,  Estela Bianca Melgar Arias  ,Oeste,P0026,MSI Prestige 16,Laptops,10430.82,4.0,0.08,38385.42,44
