id_venta,fecha,mes,anio,id_cliente,nombre_cliente,zona_cliente,segmento_cliente,id_vendedor,nombre_vendedor,zona_vendedor,id_producto,nombre_producto,categoria,precio_unitario,cantidad,descuento,monto_total,stock_minimo
VTA0000072,2021-01-05,1,2021,C02197,Srita. Gloria Frías,Sur,Regular,V025,Manuel Gerónimo Armas,Sur,P0013,Xiaomi Redmi Note 13,tablets,11905.69,1.0,0.1,10715.12,30
VTA0000073,2021-01-30,1,2021,C04272,Héctor Andrés Tafoya,Este,Regular,V023,Fidel Negrete Domínguez,Sur,P0109,Filtro ND Variable,Fotografía,3756.54,4.0,0.17,12471.71,30
VTA0000074,2021-01-01,1,2021,C01003,Sr. Horacio Sotelo,Este,Regular,V032,Nelly Barela Cardenas,Este,P0048,Skullcandy Crusher,Audio,3609.59,2.0,0.13,6280.69,44
VTA0000075,10/01/2021,1,2021,C02465,Ivonne Portillo,Este,Ocasional,V010,Sra. Guadalupe Llamas,Este,P0004,Google Pixel 8,Celulares,4861.43,5.0,0.12,21390.29,34
VTA0000076,2021-01-16,1,2021,C00401,Dra. Abril Olvera,Sur,Regular,V013,Alvaro Gaona Ocasio,Sur,P0019,HP Spectre x360,Laptops,33773.11,1.0,0.08,31071.26,26
VTA0000077,2021-01-18,1,2021,C01354,Mitzy Adriana Casares,Oeste,Premium,V035,Estela Haro,Oeste,P0039,Sennheiser HD 450,fotografia,1088.22,2.0,0.08,2002.32,24
VTA0000078,2021-01-14,1,2021,C01733,Nadia Corral Cisneros,Sur,Ocasional,V034,Rufino Rivera,Sur,P0096,Cooling Noctua NH-D15,Gaming,9317.39,4.0,0.03,36151.47,41
VTA0000079,2021-01-27,1,2021,C02834,Dr. Eloy Fuentes,Norte,REGULAR,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0016,Tecno Spark 20,Celulares,14519.54,4.0,0.02,56916.6,20
VTA0000080,2021-01-26,1,2021,C03218,Wendolin Aparicio,Oeste,Premium,V035,Estela Haro,Oeste,P0023,Microsoft Surface Pro 9,Laptops,33313.47,4.0,0.06,125258.65,27
VTA0000081,2021-01-01,1,2021,C02681,Bianca Itzel Cruz,Oeste,premiun,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0023,Microsoft Surface Pro 9,Laptops,32170.06,5.0,0.17,133505.75,27
VTA0000082,2021-01-29,1,2021,C02757,Ing. Gerardo Ureña,Este,Ocacional,V010,Sra. Guadalupe Llamas,Este,P0091,Capturadora Elgato 4K,Gaming,1647.78,3.0,0.02,4844.47,25
VTA0000083,2021-01-03,1,2021,C04269,Jorge Luis Evelio Crespo,Centro,Ocacional,V046,Hermelinda Josefina Rodarte Bahena,Norte,P0068,Lenovo Tab P12,Tablets,13622.32,3.0,0.17,33919.58,21
VTA0000084,2021-01-20,1,2021,C01971,Yeni Porras Gaona,Este,Premium,V032,Nelly Barela Cardenas,Este,P0096,Cooling Noctua NH-D15,Gaming,9106.75,3.0,0.15,-23222.21,41
VTA0000085,2021-01-21,1,2021,C04141,,Centro,Ocacional,V003,Jacinto Rivero Valladares,Centro,P0116,Foco Philips Hue,Hogar Inteligente,4469.65,3.0,0.13,11665.79,44
VTA0000086,2021-01-27,1,2021,C04463,Luis Manuel Clemente Raya,Este,Premium,V049,Ing. María Teresa Bétancourt,Este,P0022,Acer Swift 5,Laptops,31533.68,1.0,0.01,31218.34,41
VTA0000087,2021-01-28,1,2021,C01902,Rocío Diana Olivo,Centro,Premium,V048,Ivonne Véliz,Centro,P0031,Acer Aspire 7,Laptops,8810.14,,0.2,14096.22,38
VTA0000088,2021-01-05,1,2021,C00394,Soledad Aguilar Valverde,Oeste,Ocasional,V050,José María Gustavo Beltrán,Oeste,P0089,Mouse Logitech G Pro X,Gaming,6192.65,4.0,0.13,-21550.42,45
VTA0000089,2021-01-26,1,2021,C01344,Gregorio Roberto Benítez,Este,REGULAR,V032,Nelly Barela Cardenas,Este,P0051,Funda iPhone 15 Pro,Accesorios,1373.7,4.0,0.07,5110.16,40
VTA0000090,2021-01-31,1,2021,C01216,Manuel Castro Adame,Sur,Ocasional,V034,Rufino Rivera,Sur,P0099,Nikon Z6 III,Fotografía,29240.6,3.0,0.06,82458.49,21
VTA0000091,2021-01-10,1,2021,C01695,Mario Frías,Este,REGULAR,V032,Nelly Barela Cardenas,Este,P0117,Cámara Nest Doorbell,Hogar Inteligente,10960.81,4.0,0.16,36828.32,34
VTA0000092,2021-01-30,1,2021,C04743,  Marcela Ofelia Tafoya Girón  ,Norte,Regular,V042,  Srita. Sandra Escamilla  ,Norte,P0081,PlayStation 5,Gaming,11559.08,5.0,0.13,50282.0,46
VTA0000093,2021-01-21,1,2021,C03443,Violeta Diana Palomo,Centro,Premium,V048,Ivonne Véliz,Centro,P0031,Acer Aspire 7,Laptops,9053.13,2.0,0.13,15752.45,38
VTA0000094,2021-01-01,1,2021,C04600,Margarita Barbara Rosario Verduzco,Centro,Regular,V033,Jaime Gamez Maldonado,Centro,P0085,Monitor LG 27GP950,Gaming,17420.78,,0.1,47036.11,43
VTA0000095,2021-01-14,1,2021,C02593,Lic. Sergio Reynoso,Norte,Premium,V004,Aurora Zelaya,Norte,P0014,Motorola G84,Celulares,6338.79,2.0,0.03,12297.25,20
VTA0000096,2021-01-28,1,2021,C04667,Cristal Quintero,Centro,Ocasional,V044,Julia Esther Solorio,Centro,P0096,Cooling Noctua NH-D15,Gaming,10944.29,4.0,0.2,35021.73,41
VTA0000097,2021-01-13,1,2021,C04104,Silvano Saiz,Centro,ocasional,V037,Victoria Caridad Concepción,Centro,P0120,Timbre Ring Video Pro,Hogar Inteligente,8694.76,1.0,0.12,7651.39,21
VTA0000098,2021-01-15,1,2021,C02197,Srita. Gloria Frías,Sur,Regular,V037,Victoria Caridad Concepción,Centro,P0016,Tecno Spark 20,Celulares,14977.25,2.0,0.11,26659.5,20
VTA0000099,2021-01-01,1,2021,C04840,Sra. Carla Barrios,Oeste,premiun,V014,Ofelia Miriam Negrón,Oeste,P0098,Sony Alpha 7 IV,Fotografía,20259.19,3.0,0.13,52876.49,34
VTA0000100,2021-01-10,1,2021,C02703,,Sur,REGULAR,V027,Claudio Andrés Gómez Sosa,Sur,P0016,Tecno Spark 20,Celulares,13318.98,2.0,0.14,22908.65,20
VTA0000101,2021-01-25,1,2021,C02715,Serafín Espinoza,Sur,Regular,V027,Claudio Andrés Gómez Sosa,Sur,P0072,Huawei MatePad Pro,Tablets,19900.22,2.0,0.18,32636.36,43
VTA0000102,29/01/2021,1,2021,C04191,Octavio Ordóñez Tirado,Norte,Premium,V014,Ofelia Miriam Negrón,Oeste,P0106,Mochila Lowepro Pro,Fotografía,17802.37,2.0,0.02,34892.65,40
VTA0000103,2021-01-05,1,2021,C02830,Guillermo Ontiveros Valdés,Este,Ocasional,V040,Karla Silvia Mireles Patiño,Oeste,P0123,Cerradura Yale Smart,Hogar Inteligente,8720.36,2.0,0.18,14301.39,29
VTA0000104,2021-01-18,1,2021,C03637,  Evelio José Eduardo Rodrígez  ,Este,Ocasional,V049,Ing. María Teresa Bétancourt,Este,P0111,Monitor Portátil 4K,Fotografía,6142.86,3.0,0.1,16585.72,41
VTA0000105,2021-01-19,1,2021,C01319,Hernán Jesús Montez,Centro,Premium,V041,Srita. Nadia Casas,Centro,P0105,Tripié Joby GorillaPod,Fotografía,10887.39,5.0,0.16,45727.04,41
VTA0000106,2021-01-30,1,2021,C00426,Dra. Victoria Terán,Oeste,Ocasional,V012,Rubén Marco Antonio Orta Ramos,Sur,P0043,Sony WF-1000XM5,Audio,4166.84,2.0,0.14,7166.96,25
VTA0000107,28/01/2021,1,2021,C03095,Dra. Gabriela Cepeda,Este,Premium,V032,Nelly Barela Cardenas,Este,P0091,Capturadora Elgato 4K,Gaming,1501.35,4.0,0.02,5885.29,25
VTA0000108,2021-01-25,1,2021,C04317,Margarita Cruz,Centro,Regular,V041,Srita. Nadia Casas,Centro,P0055,Teclado Keychron K2,Accesorios,1449.12,4.0,0.05,5506.66,28
VTA0000109,2021-01-19,1,2021,C04998,Aldonza Eugenia Murillo,Norte,Ocasional,V029,Francisco Ballesteros,Norte,P0021,ASUS ROG Zephyrus, Accesorios,11512.86,5.0,0.12,50656.58,36
VTA0000110,2021-01-10,1,2021,C02874,Federico Monroy,Norte,Premium,V004,Aurora Zelaya,Norte,P0037,JBL Charge 5,Audio,8255.57,4.0,0.15,28068.94,21
VTA0000111,2021-01-04,1,2021,C03421,Celia Muñoz,Centro,Regular,V015,Joaquín Benavides Meza,Norte,P0051,Funda iPhone 15 Pro,Accesorios,1197.65,4.0,0.09,4359.45,40
VTA0000112,30/01/2021,1,2021,C01055,Sr. Jos Palomo,Centro,Premium,V028,Sofía Delia Gurule Cantú,Centro,P0116,Foco Philips Hue,Hogar Inteligente,4193.51,1.0,0.06,3941.9,44
VTA0000113,2021-01-06,1,2021,C02635,Victoria Pabón Tello,Oeste,Ocasional,V001,Fernando Casares Jimínez,Oeste,P0056,Webcam Logitech C920,Accesorios,1784.81,1.0,0.17,1481.39,43
VTA0000114,2021-01-23,1,2021,C03934,Julio César Pascual Posada,Centro,Regular,V028,Sofía Delia Gurule Cantú,Centro,P0089,Mouse Logitech G Pro X,Gaming,6651.79,2.0,0.12,11707.15,45
VTA0000115,2021-01-29,1,2021,C00268,Dra. Bianca Leyva,Sur,Regular,V021,  Cristal Valdés Maya  ,Sur,P0045,Marshall Emberton III,Audio,7998.18,2.0,0.13,13916.83,22
VTA0000116,21/01/2021,1,2021,C00679,,Norte,Regular,V020,Dr. Arturo Angulo,Sur,P0090,Control Xbox Elite 2,Gaming,27889.79,5.0,0.1,125504.06,40
VTA0000117,26/01/2021,1,2021,C04266,Sr. Abraham Olivas,Sur,Premium,V007,Conchita Leticia Gastélum Corral,Oeste,P0114,Google Nest Hub 2,Hogar Inteligente,5599.58,4.0,0.18,18366.62,45
VTA0000118,2021-01-27,1,2021,C00245,Juan Alberto Mesa,Oeste,Premium,V030,Gustavo Camilo Ochoa Gamboa,Oeste,P0059,Audífonos USB-C,Accesorios,1571.57,1.0,0.15,1335.83,43
VTA0000119,16/01/2021,1,2021,C04980,,Sur,Premium,V023,Fidel Negrete Domínguez,Sur,P0123,Cerradura Yale Smart,Hogar Inteligente,8580.08,2.0,0.14,14757.74,29
VTA0000120,2021-01-27,1,2021,C02411,Rosario Hernández,Sur,Ocasional,V018,Lic. Gilberto Castellanos,Sur,P0049,Cargador MagSafe 30W,Accesorios,990.48,3.0,0.17,2466.3,37
VTA0000121,2021-01-24,1,2021,C04430,Raúl Abreu,Oeste,Ocasional,V007,Conchita Leticia Gastélum Corral,Oeste,P0114,Google Nest Hub 2,Hogar Inteligente,6019.94,1.0,0.03,5839.34,45
VTA0000122,2021-01-11,1,2021,C00708,Helena Dávila Zepeda,Centro,Premium,V017,Abraham Apodaca Colunga,Centro,P0040,Jabra Elite 85h,Audio,2882.8,3.0,0.18,7091.69,38
VTA0000123,2021-01-15,1,2021,C01259,Sara María del Carmen Limón,Norte,premiun,V009,Amanda María José Bravo,Norte,P0026,MSI Prestige 16,Laptops,9713.61,2.0,0.05,18455.86,44
VTA0000124,2021-01-15,1,2021,C03213,Marisol Rentería,Centro,Regular,V048,Ivonne Véliz,Centro,P0066,Samsung Galaxy Tab S9, Accesorios,11755.18,2.0,0.17,19513.6,24
VTA0000125,2021-01-18,1,2021,C04162,Berta Saiz,Oeste,Regular,V035,Estela Haro,Oeste,P0068,Lenovo Tab P12,Tablets,14815.73,2.0,0.03,28742.52,21
VTA0000126,17/01/2021,1,2021,C04859,José Luis Villarreal,Este,Regular,V005,Aldo Adán Rodrígez Galarza,Este,P0010,Huawei Pura 70,Celulares,10284.43,,0.18,8433.23,27
VTA0000127,2021-01-08,1,2021,C04743,  Marcela Ofelia Tafoya Girón  ,Norte,Regular,V043,Homero Esquivel,Norte,P0076,TCL Tab 10,Tablets,17758.6,1.0,0.13,15449.98,24
VTA0000128,05/01/2021,1,2021,C04069,Lic. Flavio Franco,Centro,Premiun,V037,Victoria Caridad Concepción,Centro,P0110,Reflector 5en1 80cm,Fotografía,14952.23,2.0,0.01,-29605.42,26
VTA0000129,2021-01-01,1,2021,C02926,Israel Gerónimo Menéndez,Norte,Premium,V009,Amanda María José Bravo,Norte,P0083,Nintendo Switch OLED,Gaming,15343.93,3.0,0.11,40968.29,39
